node_index,node_id,node_name
20947,DB14443,Vibrio cholerae CVD 103-HgR strain live antigen
20948,DB14445,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (formaldehyde inactivated)
20949,DB14449,Influenza A virus A/Perth/16/2009 (H3N2) live (attenuated) antigen
20950,DB14619,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated)
20951,DB14620,Influenza A virus A/Brisbane/59/2007(H1N1) antigen (propiolactone inactivated)
20952,DB14685,Adenovirus type 7 vaccine live
20953,DB14711,Vaccinia virus strain new york city board of health live antigen
20954,DB14919,Rozanolixizumab
20955,DB15253,Bleselumab
20956,DB15263,Thyrotropin
20957,DB15274,Pertussis vaccine
20958,DB15461,Yersinia pestis 195/p antigen (formaldehyde inactivated)
20959,DB15483,Modified vaccinia ankara
20960,DB15595,"Ebola Zaire vaccine (live, attenuated)"
20961,DB15654,mRNA-1273
20962,DB00375,Colestipol
20963,DB00516,Bentoquatam
20964,DB01575,Kaolin
20965,DB11175,Zinc picolinate
20966,DB11239,Aluminum sulfate
20967,DB11306,Bentonite
20968,DB13359,Magnesium aspartate
20969,DB13654,Montmorillonite
20970,DB13786,Magnesium orotate
20971,DB14479,Acetylcysteine zinc
20972,DB14485,Zinc ascorbate
20973,DB14493,Zinc glycinate
20974,DB14532,Zinc cation
20975,DB08983,Etofibrate
20976,DB13433,Simfibrate
20977,DB13460,Ronifibrate
20978,DB13780,Aluminium clofibrate
20979,DB13849,Clofibride
20980,DB01450,Dihydroetorphine
20981,DB01459,Bezitramide
20982,DB01529,Dextromoramide
20983,DB01531,Desomorphine
20984,DB01555,Alphacetylmethadol
20985,DB08997,Dexetimide
20986,DB09007,Chlorphenoxamine
20987,DB09023,Benactyzine
20988,DB09174,Lofentanil
20989,DB09311,Polycarbophil
20990,DB11057,Mineral oil
20991,DB11097,Plantago seed
20992,DB11189,Magnesium glycinate
20993,DB11228,Methylcellulose
20994,DB11609,Normethadone
20995,DB12492,Piritramide
20996,DB12526,Batefenterol
20997,DB13252,Tropatepine
20998,DB13254,Prifinium
20999,DB13351,Piperidolate
21000,DB13369,Benzilone
21001,DB13380,Difemerine
21002,DB13413,Phenglutarimide
21003,DB13448,Mazaticol
21004,DB13454,Nicomorphine
21005,DB13468,Etybenzatropine
21006,DB13478,Meptazinol
21007,DB13505,Emepronium
21008,DB13542,Bevonium
21009,DB13584,Gallamine
21010,DB13605,Phenoperidine
21011,DB13606,Phenazocine
21012,DB13619,Bornaprine
21013,DB13636,Etanautine
21014,DB13648,Alcuronium
21015,DB13666,Tiemonium iodide
21016,DB13678,Dihexyverine
21017,DB13707,Sodium tartrate
21018,DB13738,Camylofin
21019,DB13759,Fenpiverinium
21020,DB13769,Emetonium iodide
21021,DB13787,Tilidine
21022,DB13844,Pipenzolate
21023,DB13850,Timepidium
21024,DB14232,Deacetylbisacodyl
21025,DB14482,Sodium ascorbate
21026,DB14504,"Sodium phosphate, dibasic, unspecified form"
21027,DB14516,Sodium cation
21028,DB14546,Sulfate ion
21029,DB14585,Plantago ovata seed
21030,DB14684,Calcium polycarbophil
21031,DB14963,Konjac mannan
21032,DB15360,"Carfentanil, C-11"
21033,DB15465,Benzhydrocodone
21034,DB15477,Alloin
21035,DB15478,Frangula purshiana bark
21036,DB13105,Resolvin E1
21037,DB00057,Indium In-111 satumomab pendetide
21038,DB00076,Digoxin Immune Fab (Ovine)
21039,DB03322,Dexpropranolol
21040,DB04949,Pexelizumab
21041,DB04962,Bectumomab
21042,DB05006,Adecatumumab
21043,DB05136,Bavituximab
21044,DB05209,Rozrolimupab
21045,DB05405,XTL-001
21046,DB05437,NAV 1800
21047,DB05496,Otelixizumab
21048,DB05545,AMG 108
21049,DB05550,Iratumumab
21050,DB05555,Enokizumab
21051,DB05656,Veltuzumab
21052,DB06049,IPH 2101
21053,DB06192,Nimotuzumab
21054,DB06304,BIIB015
21055,DB06305,Sonepcizumab
21056,DB06310,Motavizumab
21057,DB06445,Diethylnorspermine
21058,DB06467,Apolizumab
21059,DB06557,Lerdelimumab
21060,DB06606,Teplizumab
21061,DB06647,Volociximab
21062,DB11604,Tetanus Immune Globulin
21063,DB11621,Human Varicella-Zoster Immune Globulin
21064,DB11646,Conatumumab
21065,DB11657,Tabalumab
21066,DB11680,Ficlatuzumab
21067,DB11685,Figitumumab
21068,DB11715,Bapineuzumab
21069,DB11720,Angiotensin 1-7
21070,DB11746,Onartuzumab
21071,DB11756,Solanezumab
21072,DB11826,Lampalizumab
21073,DB11840,Dalotuzumab
21074,DB11849,Emibetuzumab
21075,DB11850,Ublituximab
21076,DB11856,Ligelizumab
21077,DB11857,Seribantumab
21078,DB11862,Landogrozumab
21079,DB11884,Vadastuximab Talirine
21080,DB11930,Varlilumab
21081,DB11959,Crenezumab
21082,DB11972,Rilotumumab
21083,DB11976,Anifrolumab
21084,DB12034,Gantenerumab
21085,DB12053,Visilizumab
21086,DB12054,BQ-123
21087,DB12090,Patritumab
21088,DB12102,Fulranumab
21089,DB12104,Tarextumab
21090,DB12142,Duligotuzumab
21091,DB12152,Simtuzumab
21092,DB12157,Fasinumab
21093,DB12169,Tralokinumab
21094,DB12189,Etrolizumab
21095,DB12205,Ganitumab
21096,DB12213,Etaracizumab
21097,DB12246,Inclacumab
21098,DB12261,Ascrinvacumab
21099,DB12274,Aducanumab
21100,DB12296,GS-5745
21101,DB12317,Vanucizumab
21102,DB12331,Labetuzumab govitecan
21103,DB12335,Tanezumab
21104,DB12342,Ensituximab
21105,DB12344,Fezakinumab
21106,DB12363,Dusigitumab
21107,DB12396,Fresolimumab
21108,DB12413,Indusatumab vedotin
21109,DB12456,Bococizumab
21110,DB12487,Promestriene
21111,DB12534,Mavrilimumab
21112,DB12560,Blosozumab
21113,DB12584,Bimagrumab
21114,DB12609,Tovetumab
21115,DB12683,Lumretuzumab
21116,DB12701,Intetumumab
21117,DB12718,Carlumab
21118,DB12734,Demcizumab
21119,DB12775,Abituzumab
21120,DB12797,Ecromeximab
21121,DB12807,Naptumomab Estafenatox
21122,DB12815,Crotedumab
21123,DB12820,Concizumab
21124,DB12826,Depatuxizumab
21125,DB12844,Rontalizumab
21126,DB12849,Clazakizumab
21127,DB12891,Ozanezumab
21128,DB12917,Bimekizumab
21129,DB12943,Milatuzumab
21130,DB12976,Robatumumab
21131,DB13017,Rovalpituzumab Tesirine
21132,DB13037,Namilumab
21133,DB13045,Racotumomab
21134,DB13073,Tregalizumab
21135,DB13127,Olokizumab
21136,DB13211,Guanoxan
21137,DB13375,Edrecolomab
21138,DB13410,Guanoxabenz
21139,DB13429,Tolonidine
21140,DB13452,Cadralazine
21141,DB13535,Nebacumab
21142,DB13575,Bietaserpine
21143,DB13604,Guanazodine
21144,DB13631,Methoserpidine
21145,DB13779,Guanoclor
21146,DB13886,Human cytomegalovirus immune globulin
21147,DB13976,Sulesomab
21148,DB13979,Besilesomab
21149,DB14125,Benazeprilat
21150,DB14207,Fosinoprilat
21151,DB14208,Ramiprilat
21152,DB14211,Fanolesomab
21153,DB14213,Perindoprilat
21154,DB14217,Quinaprilat
21155,DB14580,Lecanemab
21156,DB14778,Setrusumab
21157,DB14784,Gancotamab
21158,DB14809,Anetumab ravtansine
21159,DB14824,Icrucumab
21160,DB14843,Codrituzumab
21161,DB14871,Xentuzumab
21162,DB14877,Lintuzumab
21163,DB14891,Vobarilizumab
21164,DB14897,Parsatuzumab
21165,DB14905,Emactuzumab
21166,DB14907,Bevacizumab zirconium Zr-89
21167,DB14908,Refanezumab
21168,DB14947,Bermekimab
21169,DB14952,Pamrevlumab
21170,DB14959,Opicinumab
21171,DB14988,Dalantercept
21172,DB14997,Pateclizumab
21173,DB15014,Gremubamab
21174,DB15022,Apomab
21175,DB15045,Ipafricept
21176,DB15076,Abrilumab
21177,DB15089,Frovocimab
21178,DB15090,Tezepelumab
21179,DB15101,Tigatuzumab
21180,DB15104,Telisotuzumab vedotin
21181,DB15113,Utomilumab
21182,DB15118,Zolbetuximab
21183,DB15135,Ponezumab
21184,DB15160,Asunercept
21185,DB15172,Suvratoxumab
21186,DB15225,Mitazalimab
21187,DB15252,Nemolizumab
21188,DB15258,Imlifidase
21189,DB15277,Gedivumab
21190,DB15336,Valanafusp alfa
21191,DB15349,Sofituzumab vedotin
21192,DB15354,Evinacumab
21193,DB15363,Istiratumab
21194,DB15383,Pidilizumab
21195,DB15397,GMA-161
21196,DB15409,Ladiratuzumab vedotin
21197,DB15415,Tomaralimab
21198,DB15428,Vesencumab
21199,DB15432,Pinatuzumab vedotin
21200,DB15441,Lulizumab pegol
21201,DB15443,Lorukafusp alfa
21202,DB15453,Naratuximab emtansine
21203,DB15559,Zenocutuzumab
21204,DB09307,Oxaprotiline
21205,DB13114,Amitriptylinoxide
21206,DB13225,Dibenzepin
21207,DB13246,Quinupramine
21208,DB13384,Melitracen
21209,DB13496,Iprindole
21210,DB13782,Imipramine oxide
21211,DB14483,Calcium ascorbate
21212,DB14486,Niacinamide ascorbate
21213,DB05819,NBI-6024
21214,DB09022,Benfluorex
21215,DB10532,Garlic
21216,DB11780,Allicin
21217,DB11898,"2,4-thiazolidinedione"
21218,DB12268,Carmegliptin
21219,DB12935,Remogliflozin etabonate
21220,DB13401,Metildigoxin
21221,DB13446,Guar gum
21222,DB14027,Taspoglutide
21223,DB14035,Englitazone
21224,DB15171,Tirzepatide
21225,DB15217,Gastric inhibitory polypeptide
21226,DB14209,Trandolaprilat
21227,DB14210,Moexiprilat
21228,DB14231,Quinoline Yellow WS
21229,DB15357,Xanomeline
21230,DB06171,Paclitaxel trevatide
21231,DB06690,Nitrous oxide
21232,DB12843,Oleandrin
21233,DB13240,Cymarin
21234,DB13307,Proscillaridin
21235,DB13467,Lanatoside C
21236,DB13537,Gitoformate
21237,DB13756,Peruvoside
21238,DB13809,Paclitaxel poliglumex
21239,DB00256,Lymecycline
21240,DB00453,Clomocycline
21241,DB00664,Sulfametopyrazine
21242,DB01301,Rolitetracycline
21243,DB01321,Josamycin
21244,DB01484,"4-Bromo-2,5-dimethoxyamphetamine"
21245,DB01495,Dichloralphenazone
21246,DB01509,Tenamfetamine
21247,DB01534,Chlorhexadol
21248,DB01547,Drotebanol
21249,DB01560,Cathinone
21250,DB01978,"7,9-Dimethylguanine"
21251,DB02245,7-Deazaguanine
21252,DB02959,Oxitriptan
21253,DB04165,Valpromide
21254,DB06527,Tramiprosate
21255,DB06529,Ocinaplon
21256,DB06575,Valomaciclovir
21257,DB06582,Dextofisopam
21258,DB06624,Taranabant
21259,DB06753,Triclofos
21260,DB06797,Mebutamate
21261,DB06821,Sulfameter
21262,DB06826,Unoprostone
21263,DB06827,Viomycin
21264,DB08986,Etifoxine
21265,DB08999,Cyclopentamine
21266,DB09000,Cyamemazine
21267,DB09011,Beclamide
21268,DB09021,Benzoctamine
21269,DB09184,Edivoxetine
21270,DB09187,Lortalamine
21271,DB09190,Talopram
21272,DB09226,Brilaroxazine
21273,DB11230,Magnesium Aluminum Silicate
21274,DB11371,Alfaxalone
21275,DB11376,Azaperone
21276,DB11389,Clorsulon
21277,DB11461,Sulfachlorpyridazine
21278,DB11462,Sulfaethoxypyridazine
21279,DB11463,Sulfanitran
21280,DB11464,Sulfaquinoxaline
21281,DB11540,Propiopromazine
21282,DB11543,Romifidine
21283,DB11549,Tiletamine
21284,DB11552,Tricaine
21285,DB11555,Zolazepam
21286,DB11556,Detomidine
21287,DB11664,Psilocybin
21288,DB11675,Mosapride
21289,DB11686,Iferanserin
21290,DB11868,Etiracetam
21291,DB11889,Lanicemine
21292,DB11903,GW842166
21293,DB11957,Idalopirdine
21294,DB12051,Setrobuvir
21295,DB12071,Vabicaserin
21296,DB12105,Imagabalin
21297,DB12111,MK-212
21298,DB12193,Ajulemic acid
21299,DB12229,Cerlapirdine
21300,DB12273,Ecopipam
21301,DB12308,Eltanolone
21302,DB12327,Salvinorin A
21303,DB12338,Carisbamate
21304,DB12361,Piclozotan
21305,DB12395,Esreboxetine
21306,DB12401,Bromperidol
21307,DB12427,Orvepitant
21308,DB12461,GLPG-0492
21309,DB12576,AZD-3043
21310,DB12590,Indiplon
21311,DB12649,Ibipinabant
21312,DB12725,TD-8954
21313,DB12883,Eltoprazine
21314,DB12921,Chlorsulfaquinoxaline
21315,DB12951,Pivagabine
21316,DB12958,Prothipendyl
21317,DB12989,Neosaxitoxin
21318,DB13070,Surinabant
21319,DB13082,Nefiracetam
21320,DB13099,Valnoctamide
21321,DB13213,Butaperazine
21322,DB13214,Sulfadicramide
21323,DB13219,Medifoxamine
21324,DB13221,Apronalide
21325,DB13234,Propanidid
21326,DB13248,Phthalylsulfathiazole
21327,DB13253,Proxibarbal
21328,DB13256,Clothiapine
21329,DB13264,Penimepicycline
21330,DB13283,Sulfaisodimidine
21331,DB13303,Febarbamate
21332,DB13320,Sulfaperin
21333,DB13323,Trichloroethylene
21334,DB13324,Tetrazepam
21335,DB13331,Pyrithyldione
21336,DB13352,Deanol
21337,DB13354,Phenprobamate
21338,DB13357,Styramate
21339,DB13362,Pheneturide
21340,DB13370,Bromisoval
21341,DB13377,Vinbarbital
21342,DB13382,Chlorproethazine
21343,DB13402,Acetylglycinamide chloral hydrate
21344,DB13414,Fenyramidol
21345,DB13420,Thiazinam
21346,DB13455,Phenibut
21347,DB13485,Sulfametomidine
21348,DB13523,Veralipride
21349,DB13534,Gedocarnil
21350,DB13541,Iprazochrome
21351,DB13547,Sulfatolamide
21352,DB13552,Trifluperidol
21353,DB13554,Moperone
21354,DB13556,Sulfamazone
21355,DB13557,Thiopropazate
21356,DB13572,Emylcamate
21357,DB13577,Allobarbital
21358,DB13580,Succinylsulfathiazole
21359,DB13587,Mesterolone
21360,DB13598,Diethyl ether
21361,DB13601,Oxiracetam
21362,DB13623,Fabomotizole
21363,DB13642,Pridinol
21364,DB13662,Hexapropymate
21365,DB13664,Formocortal
21366,DB13665,Fluanisone
21367,DB13687,Niaprazine
21368,DB13690,Vinyl ether
21369,DB13699,Sulfathiourea
21370,DB13726,Sulfaguanidine
21371,DB13737,Cyclobarbital
21372,DB13745,Fazadinium bromide
21373,DB13754,Mephenoxalone
21374,DB13770,Vinylbital
21375,DB13773,Sulfamethoxypyridazine
21376,DB13784,Dixyrazine
21377,DB13805,Reposal
21378,DB13862,Magnesium phosphate
21379,DB13984,Cyclopropane
21380,DB13993,MRK-409
21381,DB14043,Palmidrol
21382,DB14077,Magnesium stearate
21383,DB14337,Salvia miltiorrhiza root
21384,DB00873,Loteprednol
21385,DB14643,Methylprednisolone aceponate
21386,DB14651,Perphenazine enanthate
21387,DB14718,Pyrazolam
21388,DB14737,Cannabinol
21389,DB15122,PCS-499
21390,DB15203,JNJ-26489112
21391,DB01467,"2,5-Dimethoxy-4-ethylamphetamine"
21392,DB01566,Methylenedioxyethamphetamine
21393,DB02365,"1,10-Phenanthroline"
21394,DB06763,Saralasin
21395,DB08925,Adrafinil
21396,DB08957,Hexoprenaline
21397,DB08985,Etilefrine
21398,DB09271,Cimetropium
21399,DB09480,Iofetamine I-123
21400,DB09527,Secretin porcine
21401,DB11373,Amitraz
21402,DB11473,Metrifonate
21403,DB11481,Atipamezole
21404,DB11871,PF-00610355
21405,DB12080,Ritobegron
21406,DB12100,Abediterol
21407,DB12313,Dopexamine
21408,DB12482,Acotiamide
21409,DB12551,Idazoxan
21410,DB12779,Higenamine
21411,DB13058,Methanesulfonyl Fluoride
21412,DB13108,Mephedrone
21413,DB13251,Octopamine
21414,DB13341,Fenozolone
21415,DB13378,Norfenefrine
21416,DB13398,Oxyfedrine
21417,DB13453,Xenon
21418,DB13495,Paraoxon
21419,DB13559,Rimiterol
21420,DB13624,Methoxyphenamine
21421,DB13635,Tiracizine
21422,DB13645,Ethacizine
21423,DB13692,Tretoquinol
21424,DB13703,Gepefrine
21425,DB13718,Hydroquinine
21426,DB13777,Prenalterol
21427,DB13863,Fosfructose
21428,DB13917,Deoxyepinephrine
21429,DB14547,Chloride ion
21430,DB14752,Racephedrine
21431,DB15300,Hydroquinidine
21432,DB15317,Posiphen
21433,DB15366,SOR-C13
21434,DB05528,Mipomersen
21435,DB13255,Propatyl nitrate
21436,DB13408,Methylpropylpropanediol dinitrate
21437,DB13637,Tenitramine
21438,DB14049,Nitrate
21439,DB00739,Hetacillin
21440,DB01163,Amdinocillin
21441,DB01604,Pivampicillin
21442,DB01605,Pivmecillinam
21443,DB02699,4-Oxoretinol
21444,DB09319,Carindacillin
21445,DB12112,Zuretinol acetate
21446,DB12127,Sultamicillin
21447,DB12343,Temocillin
21448,DB13300,Epicillin
21449,DB13337,Pheneticillin
21450,DB13506,Carfecillin
21451,DB13660,Propicillin
21452,DB13686,Clometocillin
21453,DB13693,Sulbenicillin
21454,DB13739,Penamecillin
21455,DB13814,Talampicillin
21456,DB13816,Aspoxicillin
21457,DB13836,Metampicillin
21458,DB11860,Aramchol
21459,DB14016,Ox bile extract
21460,DB14730,Calaspargase pegol
21461,DB02304,Prostaglandin B2
21462,DB02968,Penicillin G Acyl-Serine
21463,DB09261,Certoparin
21464,DB09483,Potassium lactate
21465,DB11107,Potassium bitartrate
21466,DB11153,Potassium hydroxide
21467,DB11411,Fenprostalene
21468,DB11425,Luprostiol
21469,DB11454,Prostalene
21470,DB11519,Fluprostenol
21471,DB12097,Mannitol busulfan
21472,DB12480,Betulinic Acid
21473,DB13364,Feprazone
21474,DB13514,Pranoprofen
21475,DB13735,Potassium Guaiacolsulfonate
21476,DB13824,Enprostil
21477,DB13831,Potassium permanganate
21478,DB13977,Potassium carbonate
21479,DB14492,Potassium triiodide
21480,DB02031,"(6S)-5,6,7,8-tetrahydrofolic acid"
21481,DB11596,Levoleucovorin
21482,DB01344,Tolevamer
21483,DB02369,"3-Aza-2,3-Dihydrogeranyl Diphosphate"
21484,DB02423,Thiopyrophosphate
21485,DB04160,Pyrophosphoric acid
21486,DB05143,OXI-4503
21487,DB06117,"1alpha,24S-Dihydroxyvitamin D2"
21488,DB11493,Sodium tripolyphosphate
21489,DB13097,1alpha-Hydroxyvitamin D5
21490,DB14523,Phosphate ion
21491,DB06395,Abafungin
21492,DB06440,Ravuconazole
21493,DB12073,Albaconazole
21494,DB13142,Calcium glubionate anhydrous
21495,DB13180,Gluconic Acid
21496,DB13590,Calcium pangamate
21497,DB02567,PD173955
21498,DB05575,Motesanib
21499,DB06302,Glesatinib
21500,DB11697,Pacritinib
21501,DB11832,Crenolanib
21502,DB11904,Flumatinib
21503,DB12048,Savolitinib
21504,DB09293,Iodide I-131
21505,DB13393,Emetine
21506,DB09275,Bismuth subcitrate potassium
21507,DB11281,Bismuth subcarbonate
21508,DB11537,Pirlimycin
21509,DB13910,Valproate bismuth
21510,DB03034,D-Levofloxacin
21511,DB15213,25-desacetylrifapentine
21512,DB11387,Chloroform
21513,DB13229,Enibomal
21514,DB07706,2-Hydroxyestradiol
21515,DB11564,Insulin argine
21516,DB13244,Aminomethylbenzoic acid
21517,DB13689,Tacalcitol
21518,DB09501,Ferric ammonium citrate
21519,DB09507,Ferumoxsil
21520,DB09508,Ferumoxides
21521,DB11171,Ferric sulfate
21522,DB11417,Gleptoferron
21523,DB12821,Perflubutane
21524,DB13381,Sodium feredetate
21525,DB13423,Ferric hydroxide
21526,DB14695,Ferric oxyhydroxide
21527,DB15623,TMC-310911
21528,DB05321,PEG-uricase
21529,DB05860,Peginterferon alfacon-1
21530,DB06022,GlycoPEG-GCSF
21531,DB06293,Pegnivacogin
21532,DB06611,Pegsunercept
21533,DB11661,Eptacog alfa pegol (activated)
21534,DB11707,Olaptesed Pegol
21535,DB12258,Abicipar Pegol
21536,DB12578,Lexaptepid Pegol
21537,DB12839,Pegvaliase
21538,DB12842,Pegamotecan
21539,DB14712,Elapegademase
21540,DB08917,Ferric carboxymaltose
21541,DB11210,Ferrous bisglycinate
21542,DB12208,Iron isomaltoside 1000
21543,DB13569,Ferrous chloride
21544,DB13583,Mephenesin
21545,DB01525,Ecgonine
21546,DB08967,Dimetotiazine
21547,DB09305,Aptazapine
21548,DB12057,ORM-12741
21549,DB12806,GSK-1004723
21550,DB13466,Deptropine
21551,DB13711,Tritoqualine
21552,DB14484,Magnesium ascorbate
21553,DB15120,GSK-239512
21554,DB15192,ABT-288
21555,DB11809,Artefenomel
21556,DB12314,Chlorproguanil
21557,DB13851,Artemotil
21558,DB14763,Cycloguanil
21559,DB01669,Virginiamycin M1
21560,DB01910,Sinefungin
21561,DB02237,Maltotetraose
21562,DB02513,Thymol
21563,DB02756,Pyroquilon
21564,DB02948,Fosmidomycin
21565,DB02975,GE-2270A
21566,DB03819,Salicylhydroxamic Acid
21567,DB04124,Aurodox
21568,DB04744,Lawsone
21569,DB04785,Streptolydigin
21570,DB04952,Ramoplanin
21571,DB06145,Spiramycin
21572,DB06461,Squalamine
21573,DB08621,Thiamphenicol
21574,DB08958,Hexetidine
21575,DB08965,Fusafungine
21576,DB11375,Avilamycin
21577,DB11377,Bambermycins
21578,DB11401,Efrotomycin
21579,DB11413,Florfenicol
21580,DB11416,Gamithromycin
21581,DB11423,Lasalocid
21582,DB11426,Marbofloxacin
21583,DB11432,Narasin
21584,DB11458,Roxarsone
21585,DB11467,Thiostrepton
21586,DB11468,Tiamulin
21587,DB11474,Tulathromycin A
21588,DB11485,Ceftiofur
21589,DB11525,Maduramicin
21590,DB11593,Isatoic anhydride
21591,DB11744,Epetraborole
21592,DB11912,Lanopepden
21593,DB12156,Cordycepin
21594,DB12667,Protionamide
21595,DB12939,Nikkomycin Z
21596,DB13028,Biapenem
21597,DB13077,LCB01-0371
21598,DB13172,Tunicamycin
21599,DB13294,Azidamfenicol
21600,DB13459,Pecilocin
21601,DB13571,Pentamycin
21602,DB13603,Pyrrolnitrin
21603,DB13704,Pristinamycin
21604,DB13705,Decamethoxine
21605,DB13724,Nifuratel
21606,DB14051,Malacidin A
21607,DB14052,Malacidin B
21608,DB14056,Nigericin
21609,DB14058,Basifungin
21610,DB14733,Ceftobiprole medocaril
21611,DB14777,Murepavadin
21612,DB15245,Olorofim
21613,DB15657,Ala-geninthiocin
21614,DB09067,Corticorelin ovine triflutate
21615,DB09056,Amorolfine
21616,DB00965,Ethiodized oil
21617,DB01362,Iohexol
21618,DB08947,Iopamidol
21619,DB08898,Glucarpidase
21620,DB05718,Maxy-G34
21621,DB11624,Epoetin delta
21622,DB12431,Muplestim
21623,DB12525,Molgramostim
21624,DB12699,Balugrastim
21625,DB15095,Leridistim
21626,DB15290,Pegteograstim
21627,DB14015,Sodium bisulfite
21628,DB08974,Flubendazole
21629,DB11380,Cambendazole
21630,DB11410,Fenbendazole
21631,DB11446,Oxfendazole
21632,DB13135,AGN-201904
21633,DB13871,Albendazole oxide
21634,DB02136,Cephalosporin analog
21635,DB03313,Cephalosporin C
21636,DB03938,Deacetoxycephalosporin C
21637,DB06793,Levopropoxyphene
21638,DB11199,Sage oil
21639,DB11238,Borage oil
21640,DB11716,Misonidazole
21641,DB13854,Gamolenic acid
21642,DB14256,Centella asiatica
21643,DB04996,Satraplatin
21644,DB12257,Platinum
21645,DB12259,CG-200745
21646,DB12279,OBP-801
21647,DB12382,R-306465
21648,DB15321,Tefinostat
21649,DB15419,Nanatinostat
21650,DB09511,Talc
21651,DB11352,Ascorbyl phosphate
21652,DB13277,Benziodarone
21653,DB01434,19-norandrostenedione
21654,DB01471,Bolasterone
21655,DB01521,Clostebol
21656,DB01524,Androstenediol
21657,DB01554,Bolandiol
21658,DB06250,Fluasterone
21659,DB12194,Atamestane
21660,DB13710,Metenolone
21661,DB11873,Verinurad
21662,DB13545,Isobromindione
21663,DB13807,Tisopurine
21664,DB00236,Pipobroman
21665,DB03172,Tubercidin
21666,DB03946,"3,4-Dihydroxybenzoic Acid"
21667,DB04222,Sparsomycin
21668,DB04900,Thymalfasin
21669,DB04907,Sitimagene ceradenovec
21670,DB04950,Ranpirnase
21671,DB05779,Oglufanide
21672,DB05974,Transcrocetinate
21673,DB06163,Plevitrexed
21674,DB06181,IMO-2055
21675,DB06193,Pixantrone
21676,DB06365,Sapacitabine
21677,DB06748,Ginsenoside C
21678,DB11366,Roquinimex
21679,DB11526,Masitinib
21680,DB11617,Aclarubicin
21681,DB11618,Zorubicin
21682,DB11651,Dactolisib
